,quantifier,dataset,abs_error,run_time
76,(REG)Top-1,parity5_plus_5,0.3049666666666666,0.00024121150010610048
77,(REG)Top-1,pendigits,0.019099999999999957,0.20232828699994568
78,(REG)Top-1,phoneme,0.055228984416004386,0.04755039200001188
79,(REG)Top-1,php50jXam,0.005152830192117647,0.04556757299986198
80,(REG)Top-1,phpGUrE90,0.03404999999999998,0.1953777924996029
81,(REG)Top-1,phpMD2hR6,0.038075757575757534,0.0001652685000589775
82,(REG)Top-1,phpV5QYya,0.025786046511627855,0.0002592335002190775
83,(REG)Top-1,phpWfYmlu,0.04846158881054091,0.0479268925002179
84,(REG)Top-1,phphQEck0,0.025076190476190426,0.000282407500271752
85,(REG)Top-1,phplE7q6h,0.14125759061928642,0.0001182704998790945
86,(REG)Top-1,phpmPOD5A,0.4918383177130446,0.0481363719996079
87,(REG)Top-1,phpwRjVjk,0.05434999999999997,0.2028519969999615
88,(REG)Top-1,phpxijhaP,0.00919999999999998,0.27718352749987385
89,(REG)Top-1,pol,0.030180172445923505,0.0001150425002560445
90,(REG)Top-1,pollen,0.4459593856215836,0.04601717649988127
91,(REG)Top-1,puma32H,0.11689285714285709,0.0002699994998328715
92,(REG)Top-1,puma8NH,0.05087473765429211,0.024827468999937943
93,(REG)Top-1,quake,0.47267380952380944,0.024647079999958757
94,(REG)Top-1,space_ga,0.09654999999999997,8.800500218058005e-06
95,(REG)Top-1,spambase,0.02144188759677791,0.046874444500099297
96,(REG)Top-1,sylva_prior,0.006385790974703821,0.02462446000026825
97,(REG)Top-1,visualizing_soil,0.003999103960526342,0.04691450700014679
98,(REG)Top-1,wind,0.02893002798740017,0.00010286350025122798
99,(REG)Top-1,winetype,0.00624779929997897,0.000110255500185252
100,(REG)Top-1+W,1043_ada_agnostic,0.04809354838709673,0.00015833749988809501
101,(REG)Top-1+W,1460_banana,0.05199999999999996,0.20321703199966573
102,(REG)Top-1+W,1462_banknote-authentication,0.005152830192117647,0.045207025500130796
103,(REG)Top-1+W,1466_cardiotocography,0.0,0.024466207999757853
104,(REG)Top-1+W,1475_first-order-theorem-proving,0.0672346055980092,0.04701475450012363
105,(REG)Top-1+W,1479_hill-valley,0.05847502439262195,0.045298776999952634
106,(REG)Top-1+W,1485_madelon,0.28845162418175585,9.844800002609663e-05
107,(REG)Top-1+W,1489_phoneme,0.05945956242006762,0.046811944499968325
108,(REG)Top-1+W,1494_qsar-biodeg,0.035399999999999966,0.1940742514998055
109,(REG)Top-1+W,1496_ringnorm,0.05464999999999998,0.2047218205000899
110,(REG)Top-1+W,1497_wall-robot-navigation,0.07299999999999997,0.20470056049995033
111,(REG)Top-1+W,1504_steel-plates-fault,0.0011198005212243885,0.045462726999903634
112,(REG)Top-1+W,1507_twonorm,0.00919999999999998,0.27713055300009726
113,(REG)Top-1+W,1526_wall-robot-navigation,0.07444999999999996,0.20677401600016307
114,(REG)Top-1+W,1535_volcanoes-b5,0.05872880497450145,0.04649234999982577
115,(REG)Top-1+W,1538_volcanoes-d1,0.055873469387755066,0.0002696075000857865
116,(REG)Top-1+W,1539_volcanoes-d2,0.07382608595448756,0.046530815500118436
117,(REG)Top-1+W,1540_volcanoes-d3,0.05229999999999997,0.35479564550005305
118,(REG)Top-1+W,1541_volcanoes-d4,0.08059507174701785,0.04622662199999463
119,(REG)Top-1+W,1566_hill-valley,0.05779974791811686,0.045918283499922795
120,(REG)Top-1+W,182_satimage,0.010549999999999993,0.24416194600034938
121,(REG)Top-1+W,23_cmc,0.10178121958535463,0.04541222799984093
122,(REG)Top-1+W,28_optdigits,0.03409999999999995,0.20136624250011662
123,(REG)Top-1+W,294_satellite_image,0.009666099570127762,0.024600732999970162
124,(REG)Top-1+W,2dplanes,0.035516370998958775,0.024532019499965783
125,(REG)Top-1+W,30_page-blocks,0.02924999999999997,0.2071767275001184
126,(REG)Top-1+W,312_scene,0.02001729394531883,0.024690499999996923
127,(REG)Top-1+W,375_JapaneseVowels,0.017599999999999984,0.37901507200003837
128,(REG)Top-1+W,40474_thyroid-allbp,0.04867813529227447,0.04625061849990739
129,(REG)Top-1+W,40475_thyroid-allhyper,0.04867813529227447,0.046309865000330276
130,(REG)Top-1+W,40733_yeast,0.07988854502119389,0.045424257000158785
131,(REG)Top-1+W,44_spambase,0.02144188759677791,0.04671771449997318
132,(REG)Top-1+W,4538_GesturePhaseSegmentationProcessed,0.0996735372307729,0.04764184750001728
133,(REG)Top-1+W,60_waveform-5000,0.029814432904090613,0.04662618000020298
134,(REG)Top-1+W,679_rmftsa_sleepdata,0.08902040065854507,0.04511283250023548
135,(REG)Top-1+W,AedesQuinx,0.04399062499999996,0.00016317500027066
136,(REG)Top-1+W,AedesSex,0.01214583333333329,0.0002766754997719035
137,(REG)Top-1+W,ArabicDigit,0.009943749999999958,0.000272412499798469
138,(REG)Top-1+W,BNG,0.00918810209989337,0.0491902140002639
139,(REG)Top-1+W,BNG_breast-w,0.00918810209989337,0.04923995749992169
140,(REG)Top-1+W,GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1,0.33575010295068286,0.045622717999867696
141,(REG)Top-1+W,GAMETES_Epistasis_2-Way_20atts_0.4H_EDM-1_1,0.32843632750966834,9.532899992336392e-05
142,(REG)Top-1+W,HTRU,0.0223363636363636,0.0002787489996625925
143,(REG)Top-1+W,MagicTelescope,0.052616229627942594,0.04861524800009643
144,(REG)Top-1+W,abalone,0.047099999999999975,0.20231965499999202
145,(REG)Top-1+W,ailerons,0.028234222698645124,0.00011087999988371
146,(REG)Top-1+W,anuranCalls,0.016608075926932465,0.04680798400000635
147,(REG)Top-1+W,balloon,0.038783538611921596,0.04566980699986739
148,(REG)Top-1+W,bank8FM,0.02188863636363635,0.00027242549967918
149,(REG)Top-1+W,churn,0.08556075158313617,0.024647578000221933
150,(REG)Top-1+W,clean2,0.0009120049637451097,0.00010450550016681116
151,(REG)Top-1+W,click-prediction,0.12679711027160764,0.050321398000050935
152,(REG)Top-1+W,cmc,0.09634999999999996,0.1976872955000726
153,(REG)Top-1+W,covtype_reduced,0.06576274509803917,0.00027234699980904
154,(REG)Top-1+W,cpu_act,0.023884337349397544,0.000250124000121963
155,(REG)Top-1+W,default_credit_card_clients,0.08310826079279154,0.00012548449994933002
156,(REG)Top-1+W,delta_ailerons,0.01747035673355122,0.04738519600025024
157,(REG)Top-1+W,eeg,0.12631502266363126,0.04826045050009265
158,(REG)Top-1+W,electricity-normalized,0.06846170212765953,0.000281580999981037
159,(REG)Top-1+W,elevators,0.03219999999999998,0.20990127199991546
160,(REG)Top-1+W,file22f0e4a679,0.012275257731958714,0.00016057999979233952
161,(REG)Top-1+W,file79b563a1a18,0.04918752021399833,9.987300054488816e-05
162,(REG)Top-1+W,file7b5365fa741c,0.052592592592592545,0.0002458620000106245
163,(REG)Top-1+W,fri_c2_1000_10,0.07527856701017914,0.045729203999835544
164,(REG)Top-1+W,fried,0.0351729887714854,0.000137320000067068
165,(REG)Top-1+W,gina_agnostic,0.03718087538296096,0.046157803499918326
166,(REG)Top-1+W,houses,0.014269565217391257,0.000251117500010826
167,(REG)Top-1+W,jm1-processed,0.08972987529639237,0.00011258099973924501
168,(REG)Top-1+W,kdd_JapaneseVowels,0.013893025523945697,0.047341402000129124
169,(REG)Top-1+W,kin8nm,0.05803115549907322,0.047716372999966505
170,(REG)Top-1+W,letter-recognition,0.08129999999999997,0.7788352689998647
171,(REG)Top-1+W,magic,0.052616229627942594,0.04866013650000236
172,(REG)Top-1+W,mozilla,0.03974999999999997,0.602494829000134
173,(REG)Top-1+W,namao,0.019518181818181785,0.000277476499722933
174,(REG)Top-1+W,occupancy,0.007110599455355448,0.048703795500077786
175,(REG)Top-1+W,page-blocks,0.02924999999999997,0.207024324999802
176,(REG)Top-1+W,parity5_plus_5,0.3049666666666666,0.00024121150010610048
177,(REG)Top-1+W,pendigits,0.019099999999999957,0.20232828699994568
178,(REG)Top-1+W,phoneme,0.055228984416004386,0.04755039200001188
179,(REG)Top-1+W,php50jXam,0.005152830192117647,0.04556757299986198
180,(REG)Top-1+W,phpGUrE90,0.03404999999999998,0.1953777924996029
181,(REG)Top-1+W,phpMD2hR6,0.038075757575757534,0.0001652685000589775
182,(REG)Top-1+W,phpV5QYya,0.025786046511627855,0.0002592335002190775
183,(REG)Top-1+W,phpWfYmlu,0.04846158881054091,0.0479268925002179
184,(REG)Top-1+W,phphQEck0,0.025076190476190426,0.000282407500271752
185,(REG)Top-1+W,phplE7q6h,0.14125759061928642,0.0001182704998790945
186,(REG)Top-1+W,phpmPOD5A,0.4918383177130446,0.0481363719996079
187,(REG)Top-1+W,phpwRjVjk,0.05434999999999997,0.2028519969999615
188,(REG)Top-1+W,phpxijhaP,0.00919999999999998,0.27718352749987385
189,(REG)Top-1+W,pol,0.030180172445923505,0.0001150425002560445
190,(REG)Top-1+W,pollen,0.4459593856215836,0.04601717649988127
191,(REG)Top-1+W,puma32H,0.11689285714285709,0.0002699994998328715
192,(REG)Top-1+W,puma8NH,0.05087473765429211,0.024827468999937943
193,(REG)Top-1+W,quake,0.47267380952380944,0.024647079999958757
194,(REG)Top-1+W,space_ga,0.09654999999999997,8.800500218058005e-06
195,(REG)Top-1+W,spambase,0.02144188759677791,0.046874444500099297
196,(REG)Top-1+W,sylva_prior,0.006385790974703821,0.02462446000026825
197,(REG)Top-1+W,visualizing_soil,0.003999103960526342,0.04691450700014679
198,(REG)Top-1+W,wind,0.02893002798740017,0.00010286350025122798
199,(REG)Top-1+W,winetype,0.00624779929997897,0.000110255500185252
200,(REG)Top-10,1043_ada_agnostic,0.03839075910151224,0.4407675039994865
201,(REG)Top-10,1460_banana,0.10463874926703681,0.47860369450037976
202,(REG)Top-10,1462_banknote-authentication,0.005757334382310249,0.32052795299921855
203,(REG)Top-10,1466_cardiotocography,0.0,0.34655265700079324
204,(REG)Top-10,1475_first-order-theorem-proving,0.06840622522546838,0.5101553104996128
205,(REG)Top-10,1479_hill-valley,0.057680173150983255,0.3197000019997358
206,(REG)Top-10,1485_madelon,0.27052414661640334,0.37184908300048847
207,(REG)Top-10,1489_phoneme,0.062479628124908204,0.4839380070000334
208,(REG)Top-10,1494_qsar-biodeg,0.045044532305949465,0.30854848299939475
209,(REG)Top-10,1496_ringnorm,0.050354959018363316,0.5663130894997085
210,(REG)Top-10,1497_wall-robot-navigation,0.05708123535549188,0.4899037015000431
211,(REG)Top-10,1504_steel-plates-fault,0.0,0.3399112325002352
212,(REG)Top-10,1507_twonorm,0.009729292754531787,0.5550216969999019
213,(REG)Top-10,1526_wall-robot-navigation,0.06199216521708037,0.4863780319991565
214,(REG)Top-10,1535_volcanoes-b5,0.05066650034217,0.6516059269994366
215,(REG)Top-10,1538_volcanoes-d1,0.05180365942414251,0.6072881614989819
216,(REG)Top-10,1539_volcanoes-d2,0.09031320382978686,0.6282749885000157
217,(REG)Top-10,1540_volcanoes-d3,0.05053811935524616,0.6349115214990888
218,(REG)Top-10,1541_volcanoes-d4,0.11145894093254803,0.6033497100001477
219,(REG)Top-10,1566_hill-valley,0.06027705316541773,0.3199020049992759
220,(REG)Top-10,182_satimage,0.009001327492459563,0.5229985925014262
221,(REG)Top-10,23_cmc,0.1051060057517348,0.3262875410000561
222,(REG)Top-10,28_optdigits,0.019506707338517493,0.4903943390004497
223,(REG)Top-10,294_satellite_image,0.00983158945845936,0.5223157100000025
224,(REG)Top-10,2dplanes,0.03570719413754555,1.901336963999056
225,(REG)Top-10,30_page-blocks,0.027616432717408677,0.48525676550005303
226,(REG)Top-10,312_scene,0.018429106147418984,0.367974893500068
227,(REG)Top-10,375_JapaneseVowels,0.015736701429900985,0.6582091079988822
228,(REG)Top-10,40474_thyroid-allbp,0.049679973731161564,0.37532406399957835
229,(REG)Top-10,40475_thyroid-allhyper,0.049679973731161564,0.3756309825008429
230,(REG)Top-10,40733_yeast,0.08131510057174994,0.3209052554991285
231,(REG)Top-10,44_spambase,0.022132977603726386,0.4419588359999398
232,(REG)Top-10,4538_GesturePhaseSegmentationProcessed,0.10141620506603401,0.6587735075000092
233,(REG)Top-10,60_waveform-5000,0.028909444486171932,0.455521075999859
234,(REG)Top-10,679_rmftsa_sleepdata,0.10052322855328948,0.3104990980002549
235,(REG)Top-10,AedesQuinx,0.036653853445181614,1.2304860595001446
236,(REG)Top-10,AedesSex,0.010573397357482866,1.208188287500634
237,(REG)Top-10,ArabicDigit,0.00808918568542308,0.406772683500094
238,(REG)Top-10,BNG,0.010234380890194501,1.8051828160013974
239,(REG)Top-10,BNG_breast-w,0.010234380890194501,1.8121564294998462
240,(REG)Top-10,GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1,0.30570391164556965,0.3350447274986436
241,(REG)Top-10,GAMETES_Epistasis_2-Way_20atts_0.4H_EDM-1_1,0.381676361238482,0.3306984179997744
242,(REG)Top-10,HTRU,0.01758015846713736,0.9733905474997664
243,(REG)Top-10,MagicTelescope,0.05310683810218185,1.021613801000167
244,(REG)Top-10,abalone,0.040333437052442675,0.42691570499966475
245,(REG)Top-10,ailerons,0.02765178054587374,0.8115455270009988
246,(REG)Top-10,anuranCalls,0.02304081916129124,0.5291971190002005
247,(REG)Top-10,balloon,0.0442653935587315,0.3437574975001553
248,(REG)Top-10,bank8FM,0.017796605219951193,0.5426442910000333
249,(REG)Top-10,churn,0.05593839996421529,0.45462984600002526
250,(REG)Top-10,clean2,9.972159220431475e-06,0.5246646045004673
251,(REG)Top-10,click-prediction,0.14114018257136196,1.8852692620000744
252,(REG)Top-10,cmc,0.09249816783732724,0.32740483550038335
253,(REG)Top-10,covtype_reduced,0.0552133843460201,0.6189438874996267
254,(REG)Top-10,cpu_act,0.01970427549924218,0.5879719855001895
255,(REG)Top-10,default_credit_card_clients,0.07985304235794823,1.478097780499229
256,(REG)Top-10,delta_ailerons,0.017879810379523017,0.5500518730003386
257,(REG)Top-10,eeg,0.1394965281022594,0.8692903809995914
258,(REG)Top-10,electricity-normalized,0.0553564196627931,2.1042777969998863
259,(REG)Top-10,elevators,0.028184118003549273,0.924328782499615
260,(REG)Top-10,file22f0e4a679,0.011150900270946769,0.328830352500554
261,(REG)Top-10,file79b563a1a18,0.04981085508549055,0.3836438459999772
262,(REG)Top-10,file7b5365fa741c,0.038789293439595265,0.4250531074999162
263,(REG)Top-10,fri_c2_1000_10,0.07474449541452924,0.3111301279986219
264,(REG)Top-10,fried,0.03598609248983482,1.9007178350005052
265,(REG)Top-10,gina_agnostic,0.03987669282195335,0.4080130224993991
266,(REG)Top-10,houses,0.013105314046457735,1.0573816875002375
267,(REG)Top-10,jm1-processed,0.08756427128423788,0.6997896130002846
268,(REG)Top-10,kdd_JapaneseVowels,0.01563162847614709,0.6590675510002256
269,(REG)Top-10,kin8nm,0.05874032163976134,0.5945115285004067
270,(REG)Top-10,letter-recognition,0.07996856446224627,1.0660287780011277
271,(REG)Top-10,magic,0.054343468655765136,1.0223349605009207
272,(REG)Top-10,mozilla,0.037476265441329204,0.8869953480010372
273,(REG)Top-10,namao,0.01603220623710006,1.6376307144996463
274,(REG)Top-10,occupancy,0.0069385857629262184,1.0813086584997655
275,(REG)Top-10,page-blocks,0.027616432717408677,0.4844465509997826
276,(REG)Top-10,parity5_plus_5,0.291194407934242,0.3170228375002625
277,(REG)Top-10,pendigits,0.006973463180803574,0.6985541465001006
278,(REG)Top-10,phoneme,0.06016428460311702,0.48683203050019075
279,(REG)Top-10,php50jXam,0.005757334382310249,0.322204042499543
280,(REG)Top-10,phpGUrE90,0.04468662761653646,0.3103285164994304
281,(REG)Top-10,phpMD2hR6,0.041141705480463406,4.068581462500951
282,(REG)Top-10,phpV5QYya,0.02146597811239389,0.7029206770010206
283,(REG)Top-10,phpWfYmlu,0.050380831437155285,0.5656126815006792
284,(REG)Top-10,phphQEck0,0.021471954760729415,12.400215985001086
285,(REG)Top-10,phplE7q6h,0.13599791113702062,0.868291782000415
286,(REG)Top-10,phpmPOD5A,0.44293082797729477,1.5795150189988272
287,(REG)Top-10,phpwRjVjk,0.108509690726154,0.47857597500074917
288,(REG)Top-10,phpxijhaP,0.009729292754531787,0.5580033999994702
289,(REG)Top-10,pol,0.02821343088341655,0.8622656325006028
290,(REG)Top-10,pollen,0.40566059478914585,0.4103752534997329
291,(REG)Top-10,puma32H,0.11440595771039778,0.5498835615006464
292,(REG)Top-10,puma8NH,0.043331002265199654,0.5924590929989063
293,(REG)Top-10,quake,0.3191335368185467,0.35125832049921885
294,(REG)Top-10,space_ga,0.04030771901162249,0.36415895550042476
295,(REG)Top-10,spambase,0.022132977603726386,0.4432741784998143
296,(REG)Top-10,sylva_prior,0.004876847222971839,0.8340795339994292
297,(REG)Top-10,visualizing_soil,0.004465543858068987,0.5978077715003747
298,(REG)Top-10,wind,0.02885918854838368,0.526799051000744
299,(REG)Top-10,winetype,0.005654544351177054,0.5231098560009195
300,(REG)Top-10+W,1043_ada_agnostic,0.040430877131531796,0.4407675039994865
301,(REG)Top-10+W,1460_banana,0.09045079064301284,0.47860369450037976
302,(REG)Top-10+W,1462_banknote-authentication,0.005886904749160176,0.32052795299921855
303,(REG)Top-10+W,1466_cardiotocography,0.00033730437007025577,0.34655265700079324
304,(REG)Top-10+W,1475_first-order-theorem-proving,0.0693362454870931,0.5101553104996128
305,(REG)Top-10+W,1479_hill-valley,0.05806628753213377,0.3197000019997358
306,(REG)Top-10+W,1485_madelon,0.2523493093147971,0.37184908300048847
307,(REG)Top-10+W,1489_phoneme,0.06253325061968594,0.4839380070000334
308,(REG)Top-10+W,1494_qsar-biodeg,0.03766908978379171,0.30854848299939475
309,(REG)Top-10+W,1496_ringnorm,0.05279450837923224,0.5663130894997085
310,(REG)Top-10+W,1497_wall-robot-navigation,0.05545302171603443,0.4899037015000431
311,(REG)Top-10+W,1504_steel-plates-fault,0.0004927552766793938,0.3399112325002352
312,(REG)Top-10+W,1507_twonorm,0.009747289442411107,0.5550216969999019
313,(REG)Top-10+W,1526_wall-robot-navigation,0.07236292854613452,0.4863780319991565
314,(REG)Top-10+W,1535_volcanoes-b5,0.058698328177385434,0.6516059269994366
315,(REG)Top-10+W,1538_volcanoes-d1,0.050471923573418585,0.6072881614989819
316,(REG)Top-10+W,1539_volcanoes-d2,0.0887265113671104,0.6282749885000157
317,(REG)Top-10+W,1540_volcanoes-d3,0.05241188361415829,0.6349115214990888
318,(REG)Top-10+W,1541_volcanoes-d4,0.11203486153132264,0.6033497100001477
319,(REG)Top-10+W,1566_hill-valley,0.05708666134108202,0.3199020049992759
320,(REG)Top-10+W,182_satimage,0.009315523862522155,0.5229985925014262
321,(REG)Top-10+W,23_cmc,0.10906930383364513,0.3262875410000561
322,(REG)Top-10+W,28_optdigits,0.02489708914258997,0.4903943390004497
323,(REG)Top-10+W,294_satellite_image,0.010209981953168381,0.5223157100000025
324,(REG)Top-10+W,2dplanes,0.037477872862988766,1.901336963999056
325,(REG)Top-10+W,30_page-blocks,0.027814698853232952,0.48525676550005303
326,(REG)Top-10+W,312_scene,0.014932637035463141,0.367974893500068
327,(REG)Top-10+W,375_JapaneseVowels,0.016201331679160415,0.6582091079988822
328,(REG)Top-10+W,40474_thyroid-allbp,0.050812972693766306,0.37532406399957835
329,(REG)Top-10+W,40475_thyroid-allhyper,0.050812972693766306,0.3756309825008429
330,(REG)Top-10+W,40733_yeast,0.09361414221733007,0.3209052554991285
331,(REG)Top-10+W,44_spambase,0.022424362411802394,0.4419588359999398
332,(REG)Top-10+W,4538_GesturePhaseSegmentationProcessed,0.10369172999530045,0.6587735075000092
333,(REG)Top-10+W,60_waveform-5000,0.03056835474500649,0.455521075999859
334,(REG)Top-10+W,679_rmftsa_sleepdata,0.11145256842355346,0.3104990980002549
335,(REG)Top-10+W,AedesQuinx,0.03803149561207367,1.2304860595001446
336,(REG)Top-10+W,AedesSex,0.010759175038598552,1.208188287500634
337,(REG)Top-10+W,ArabicDigit,0.00821266630468533,0.406772683500094
338,(REG)Top-10+W,BNG,0.010421891242342935,1.8051828160013974
339,(REG)Top-10+W,BNG_breast-w,0.010421891242342935,1.8121564294998462
340,(REG)Top-10+W,GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1,0.28345063181655505,0.3350447274986436
341,(REG)Top-10+W,GAMETES_Epistasis_2-Way_20atts_0.4H_EDM-1_1,0.36283408041678333,0.3306984179997744
342,(REG)Top-10+W,HTRU,0.01843728195098514,0.9733905474997664
343,(REG)Top-10+W,MagicTelescope,0.05219432684821426,1.021613801000167
344,(REG)Top-10+W,abalone,0.04068467133717559,0.42691570499966475
345,(REG)Top-10+W,ailerons,0.028440548745374158,0.8115455270009988
346,(REG)Top-10+W,anuranCalls,0.023737196200417972,0.5291971190002005
347,(REG)Top-10+W,balloon,0.04659565822635198,0.3437574975001553
348,(REG)Top-10+W,bank8FM,0.019456847297117382,0.5426442910000333
349,(REG)Top-10+W,churn,0.05863977010649345,0.45462984600002526
350,(REG)Top-10+W,clean2,0.0005216710991151303,0.5246646045004673
351,(REG)Top-10+W,click-prediction,0.15495118564747695,1.8852692620000744
352,(REG)Top-10+W,cmc,0.09219718247508524,0.32740483550038335
353,(REG)Top-10+W,covtype_reduced,0.054986019425159544,0.6189438874996267
354,(REG)Top-10+W,cpu_act,0.01979532092789866,0.5879719855001895
355,(REG)Top-10+W,default_credit_card_clients,0.09344463488091242,1.478097780499229
356,(REG)Top-10+W,delta_ailerons,0.018266628062072122,0.5500518730003386
357,(REG)Top-10+W,eeg,0.13471325679086535,0.8692903809995914
358,(REG)Top-10+W,electricity-normalized,0.056605170496714444,2.1042777969998863
359,(REG)Top-10+W,elevators,0.027345592692419082,0.924328782499615
360,(REG)Top-10+W,file22f0e4a679,0.01133310587756717,0.328830352500554
361,(REG)Top-10+W,file79b563a1a18,0.05090786623254323,0.3836438459999772
362,(REG)Top-10+W,file7b5365fa741c,0.04145025037846452,0.4250531074999162
363,(REG)Top-10+W,fri_c2_1000_10,0.07055874056269747,0.3111301279986219
